Ngày,Diện tích,Dài,Rộng,Giá/m2
07-07-2020,70 m²,12 m,6 m,"64,29 triệu/m²"
07-07-2020,50 m²,7 m,6 m,120 triệu/m²
07-07-2020,46 m²,10 m,4.6 m,"65,22 triệu/m²"
07-07-2020,60 m²,10 m,5 m,"78,33 triệu/m²"
07-07-2020,60 m²,10 m,6 m,"66,67 triệu/m²"
07-07-2020,80 m²,12 m,6 m,"21,88 triệu/m²"
07-07-2020,33 m²,7 m,4 m,"69,7 triệu/m²"
07-07-2020,32 m²,9.5 m,3.3 m,"76,56 triệu/m²"
07-07-2020,48 m²,8 m,6 m,"127,08 triệu/m²"
07-07-2020,30 m²,6 m,5 m,"63,33 triệu/m²"
07-07-2020,50 m²,13 m,4 m,"165,6 triệu/m²"
07-07-2020,39 m²,7 m,5 m,"46,15 triệu/m²"
07-07-2020,25 m²,5 m,5 m,90 triệu/m²
07-07-2020,53 m²,13 m,4 m,"75,47 triệu/m²"
07-07-2020,100 m²,17 m,6 m,65.000 đ/m²
07-07-2020,30 m²,8.5 m,3.5 m,"93,33 triệu/m²"
07-07-2020,45 m²,9 m,5 m,"86,67 triệu/m²"
07-07-2020,40 m²,10 m,4 m,"97,5 triệu/m²"
07-07-2020,45 m²,9 m,5 m,"95,56 triệu/m²"
07-07-2020,45 m²,5 m,8 m,"111,11 triệu/m²"
07-07-2020,34 m²,9 m,3 m,"88,24 triệu/m²"
07-07-2020,33 m²,7 m,5 m,"81,82 triệu/m²"
07-07-2020,32 m²,9 m,3 m,"42,19 triệu/m²"
07-07-2020,20 m²,12 m,15 m,"112,5 triệu/m²"
07-07-2020,35 m²,7 m,5 m,"165,71 triệu/m²"
07-07-2020,20 m²,15 m,12 m,"112,5 triệu/m²"
07-07-2020,32 m²,9 m,3 m,"70,31 triệu/m²"
07-07-2020,50 m²,18 m,3.6 m,76 triệu/m²
07-07-2020,100 m²,20 m,5 m,170 triệu/m²
07-07-2020,38 m²,9.5 m,4 m,60 triệu/m²
07-07-2020,45 m²,9 m,5 m,"211,11 triệu/m²"
07-07-2020,156 m²,19 m,8.5 m,"230,77 triệu/m²"
07-07-2020,50 m²,10 m,5 m,64 triệu/m²
07-07-2020,35 m²,10 m,3 m,"41,43 triệu/m²"
07-07-2020,25 m²,5 m,5 m,172 triệu/m²
07-07-2020,34 m²,8.5 m,4 m,"88,24 triệu/m²"
07-07-2020,36 m²,7 m,5 m,"66,67 triệu/m²"
07-07-2020,90 m²,18 m,5 m,"64,44 triệu/m²"
07-07-2020,30 m²,10 m,3 m,"76,67 triệu/m²"
07-07-2020,30 m²,7 m,4 m,"83,33 triệu/m²"
07-07-2020,35 m²,10 m,4 m,"94,29 triệu/m²"
07-07-2020,23 m²,7 m,3 m,"108,7 triệu/m²"
07-07-2020,40 m²,8 m,5 m,130 triệu/m²
07-07-2020,45 m²,9 m,5 m,"91,11 triệu/m²"
07-07-2020,50 m²,14 m,4 m,80 triệu/m²
07-07-2020,45 m²,11 m,4 m,"95,56 triệu/m²"
07-07-2020,30 m²,8 m,4 m,"86,67 triệu/m²"
07-07-2020,30 m²,10 m,3 m,"108,33 triệu/m²"
07-07-2020,27 m²,6 m,4 m,"107,41 triệu/m²"
07-07-2020,45 m²,10 m,4 m,"68,89 triệu/m²"
07-07-2020,51 m²,13 m,4.2 m,"113,73 triệu/m²"
07-07-2020,36 m²,9 m,4 m,"37,5 triệu/m²"
07-07-2020,31 m²,9 m,3 m,"80,65 triệu/m²"
07-07-2020,45 m²,12 m,4 m,"188,89 triệu/m²"
07-07-2020,50 m²,8 m,6 m,220 triệu/m²
07-07-2020,33 m²,6.6 m,5 m,"53,64 triệu/m²"
07-07-2020,23 m²,10 m,23 m,"34,78 triệu/m²"
07-07-2020,55 m²,13 m,4 m,"87,27 triệu/m²"
07-07-2020,40 m²,10 m,4 m,"86,25 triệu/m²"
07-07-2020,40 m²,9 m,5 m,"157,5 triệu/m²"
07-07-2020,48 m²,12 m,4 m,"58,33 triệu/m²"
07-07-2020,34 m²,10 m,3.5 m,"77,94 triệu/m²"
07-07-2020,48 m²,12 m,4 m,"77,08 triệu/m²"
07-07-2020,40 m²,8 m,5 m,"162,5 triệu/m²"
07-07-2020,110 m²,18 m,6 m,300 triệu/m²
07-07-2020,30 m²,80 m,37 m,"51,67 triệu/m²"
07-07-2020,51 m²,10 m,5 m,"135,29 triệu/m²"
07-07-2020,43 m²,8 m,5 m,"67,44 triệu/m²"
07-07-2020,51 m²,13 m,4 m,"313,73 triệu/m²"
07-07-2020,90 m²,18 m,5 m,"94,44 triệu/m²"
07-07-2020,90 m²,19 m,5 m,"108,89 triệu/m²"
07-07-2020,30 m²,7 m,4 m,65 triệu/m²
07-07-2020,39 m²,11 m,3 m,"64,1 triệu/m²"
07-07-2020,30 m²,5 m,5 m,"93,33 triệu/m²"
07-07-2020,30 m²,8 m,3 m,"116,67 triệu/m²"
07-07-2020,33 m²,8 m,4 m,"68,18 triệu/m²"
07-07-2020,50 m²,10 m,5 m,250 triệu/m²
07-07-2020,40 m²,11 m,3 m,"92,5 triệu/m²"
07-07-2020,79 m²,13 m,6 m,"22,78 triệu/m²"
07-07-2020,40 m²,7 m,6.2 m,"297,5 triệu/m²"
07-07-2020,30 m²,6 m,5 m,"86,67 triệu/m²"
07-07-2020,42 m²,3 m,3 m,"83,33 triệu/m²"
07-07-2020,50 m²,12 m,4 m,146 triệu/m²
07-07-2020,32 m²,10 m,4 m,"181,25 triệu/m²"
07-07-2020,50 m²,6 m,8 m,360 triệu/m²
07-07-2020,40 m²,10 m,4 m,"82,48 triệu/m²"
07-07-2020,19 m²,6 m,3 m,"84,21 triệu/m²"
07-07-2020,65 m²,16 m,4 m,"115,38 triệu/m²"
07-07-2020,36 m²,9 m,4 m,"66,67 triệu/m²"
07-07-2020,83 m²,24 m,3 m,"7,23 triệu/m²"
07-07-2020,84 m²,21 m,4 m,"146,43 triệu/m²"
07-07-2020,55 m²,10 m,5 m,"76,36 triệu/m²"
07-07-2020,36 m²,9 m,4 m,"118,06 triệu/m²"
07-07-2020,52 m²,14 m,4 m,"88,46 triệu/m²"
07-07-2020,81 m²,21 m,4 m,"125,93 triệu/m²"
07-07-2020,48 m²,12 m,4 m,"7,5 triệu/m²"
07-07-2020,43 m²,11 m,3 m,"82,56 triệu/m²"
07-07-2020,52 m²,7 m,8 m,"59,62 triệu/m²"
07-07-2020,50 m²,10 m,5 m,"59,6 triệu/m²"
07-07-2020,30 m²,8 m,4 m,65 triệu/m²
07-07-2020,25 m²,5 m,5 m,168 triệu/m²
07-07-2020,20 m²,6 m,3 m,"102,5 triệu/m²"
07-07-2020,33 m²,10 m,3 m,"78,79 triệu/m²"
07-07-2020,46 m²,46 m,3 m,"107,61 triệu/m²"
07-07-2020,30 m²,811 m,368 m,"78,33 triệu/m²"
07-07-2020,85 m²,21 m,4 m,"50,59 triệu/m²"
07-07-2020,27 m²,8 m,3 m,"105,56 triệu/m²"
07-07-2020,39 m²,10 m,4 m,"95,13 triệu/m²"
07-07-2020,23 m²,8 m,3 m,"80,43 triệu/m²"
07-07-2020,53 m²,11.5 m,4.5 m,"94,34 triệu/m²"
07-07-2020,80 m²,16 m,5 m,185 triệu/m²
07-07-2020,93 m²,18 m,5 m,"139,78 triệu/m²"
07-07-2020,50 m²,12 m,4 m,80 triệu/m²
07-07-2020,56 m²,14 m,4 m,"80,36 triệu/m²"
07-07-2020,45 m²,15 m,5 m,"85,11 triệu/m²"
07-07-2020,42 m²,8 m,5 m,"70,95 triệu/m²"
07-07-2020,40 m²,11 m,3 m,"107,5 triệu/m²"
07-07-2020,27 m²,7 m,4 m,100 triệu/m²
07-07-2020,80 m²,20 m,4 m,"262,5 triệu/m²"
07-07-2020,33 m²,8 m,4 m,"71,21 triệu/m²"
07-07-2020,31 m²,9 m,3 m,"80,65 triệu/m²"
07-07-2020,39 m²,12 m,3.5 m,"66,67 triệu/m²"
07-07-2020,38 m²,10 m,4 m,"126,32 triệu/m²"
07-07-2020,41 m²,10 m,4 m,"84,88 triệu/m²"
07-07-2020,31 m²,9 m,4 m,"80,65 triệu/m²"
07-07-2020,35 m²,10 m,3 m,"78,57 triệu/m²"
07-07-2020,43 m²,9 m,5 m,"132,56 triệu/m²"
07-07-2020,36 m²,7 m,5 m,"124,44 triệu/m²"
07-07-2020,40 m²,10 m,4 m,"87,5 triệu/m²"
07-07-2020,52 m²,13 m,4 m,"71,15 triệu/m²"
07-07-2020,85 m²,15 m,5 m,"135,29 triệu/m²"
07-07-2020,55 m²,9 m,5 m,"60,91 triệu/m²"
07-07-2020,65 m²,13 m,5 m,45 triệu/m²
07-07-2020,37 m²,12 m,3.5 m,"70,27 triệu/m²"
07-07-2020,677 m²,50 m,157 m,56.129 đ/m²
07-07-2020,36 m²,9 m,4 m,"44,44 triệu/m²"
07-07-2020,81 m²,14 m,6 m,"228,4 triệu/m²"
07-07-2020,50 m²,10 m,5 m,192 triệu/m²
07-07-2020,45 m²,12 m,4 m,40 triệu/m²
07-07-2020,40 m²,10 m,4 m,"62,5 triệu/m²"
07-07-2020,32 m²,8 m,4 m,"67,19 triệu/m²"
06-07-2020,75 m²,18 m,4 m,"62,67 triệu/m²"
06-07-2020,50 m²,6 m,8 m,276 triệu/m²
06-07-2020,47 m²,10 m,5 m,"76,6 triệu/m²"
06-07-2020,70 m²,11.6 m,6 m,"307,14 triệu/m²"
06-07-2020,68 m²,16 m,4 m,"45,59 triệu/m²"
06-07-2020,30 m²,10 m,3 m,"51,67 triệu/m²"
06-07-2020,20 m²,6.2 m,3.2 m,"92,5 triệu/m²"
06-07-2020,65 m²,15 m,45 m,"52,31 triệu/m²"
06-07-2020,20 m²,7 m,3 m,110 triệu/m²
06-07-2020,28 m²,8 m,3 m,"83,93 triệu/m²"
06-07-2020,40 m²,10 m,4 m,"182,5 triệu/m²"
06-07-2020,35 m²,7 m,5 m,100 triệu/m²
06-07-2020,60 m²,10 m,6 m,"51,67 triệu/m²"
06-07-2020,50 m²,11 m,4.5 m,156 triệu/m²
06-07-2020,41 m²,11 m,4 m,"52,44 triệu/m²"
06-07-2020,30 m²,6 m,5 m,"88,33 triệu/m²"
06-07-2020,35 m²,10 m,3 m,"84,29 triệu/m²"
06-07-2020,30 m²,8 m,4 m,"103,33 triệu/m²"
06-07-2020,30 m²,8 m,4 m,120 triệu/m²
06-07-2020,34 m²,8 m,4 m,"105,88 triệu/m²"
06-07-2020,55 m²,11 m,5 m,"84,55 triệu/m²"
06-07-2020,32 m²,9 m,3 m,"82,81 triệu/m²"
06-07-2020,47 m²,9 m,5 m,"53,19 triệu/m²"
06-07-2020,101 m²,20 m,5 m,"76,73 triệu/m²"
06-07-2020,58 m²,15 m,3 m,"94,83 triệu/m²"
06-07-2020,42 m²,10 m,4 m,"65,48 triệu/m²"
06-07-2020,66 m²,5.5 m,14 m,"96,97 triệu/m²"
06-07-2020,40 m²,10 m,4.2 m,105 triệu/m²
06-07-2020,30 m²,8 m,4 m,"88,33 triệu/m²"
06-07-2020,32 m²,10 m,3 m,65 triệu/m²
06-07-2020,46 m²,13 m,35 m,"91,3 triệu/m²"
06-07-2020,40 m²,10 m,4 m,85 triệu/m²
06-07-2020,45 m²,10 m,4.5 m,"244,44 triệu/m²"
06-07-2020,45 m²,10 m,4 m,"55,56 triệu/m²"
06-07-2020,36 m²,7 m,5.6 m,"111,11 triệu/m²"
06-07-2020,31 m²,6 m,5 m,"80,65 triệu/m²"
06-07-2020,35 m²,7 m,5 m,"54,29 triệu/m²"
06-07-2020,26 m²,6.5 m,4 m,"215,38 triệu/m²"
06-07-2020,35 m²,9 m,4 m,"121,43 triệu/m²"
06-07-2020,30 m²,4 m,7 m,95 triệu/m²
06-07-2020,41 m²,10 m,4.5 m,"112,2 triệu/m²"
06-07-2020,130 m²,20 m,6 m,50 triệu/m²
06-07-2020,90 m²,16 m,5 m,"73,33 triệu/m²"
06-07-2020,55 m²,13 m,4 m,"70,91 triệu/m²"
06-07-2020,64 m²,15 m,4 m,"65,63 triệu/m²"
06-07-2020,55 m²,10 m,5 m,"76,36 triệu/m²"
06-07-2020,50 m²,8 m,6 m,170 triệu/m²
06-07-2020,70 m²,14 m,4 m,"122,86 triệu/m²"
06-07-2020,27 m²,8 m,3 m,"177,78 triệu/m²"
06-07-2020,50 m²,12 m,4 m,90 triệu/m²
06-07-2020,80 m²,16 m,5 m,"137,5 triệu/m²"
06-07-2020,15 m²,8 m,3 m,"106,67 triệu/m²"
06-07-2020,35 m²,11 m,3 m,"85,71 triệu/m²"
06-07-2020,56 m²,14 m,4 m,"89,29 triệu/m²"
06-07-2020,40 m²,8 m,6 m,"57,5 triệu/m²"
06-07-2020,40 m²,15 m,3 m,"82,5 triệu/m²"
06-07-2020,51 m²,12 m,4 m,"95,1 triệu/m²"
06-07-2020,41 m²,10 m,4 m,"78,05 triệu/m²"
06-07-2020,50 m²,15 m,3 m,88 triệu/m²
06-07-2020,60 m²,15 m,4 m,"78,33 triệu/m²"
06-07-2020,202 m²,22 m,9 m,"84,74 triệu/m²"
06-07-2020,31 m²,5 m,4 m,"83,87 triệu/m²"
06-07-2020,68 m²,16 m,4 m,"232,35 triệu/m²"
06-07-2020,210 m²,21 m,10 m,"104,76 triệu/m²"
06-07-2020,30 m²,7 m,4 m,"51,67 triệu/m²"
06-07-2020,56 m²,14 m,4 m,"101,79 triệu/m²"
06-07-2020,31 m²,10 m,3 m,"64,52 triệu/m²"
06-07-2020,36 m²,10 m,3.6 m,"87,5 triệu/m²"
06-07-2020,50 m²,10 m,5 m,64 triệu/m²
06-07-2020,60 m²,12 m,4 m,75 triệu/m²
06-07-2020,25 m²,10 m,2.5 m,144 triệu/m²
06-07-2020,65 m²,13 m,5 m,"53,08 triệu/m²"
06-07-2020,34 m²,779 m,395 m,"53,82 triệu/m²"
06-07-2020,30 m²,10 m,3 m,80 triệu/m²
06-07-2020,40 m²,9 m,4 m,"88,75 triệu/m²"
06-07-2020,60 m²,10 m,6 m,153 triệu/m²
06-07-2020,56 m²,10 m,5.6 m,"106,79 triệu/m²"
06-07-2020,55 m²,10.5 m,5 m,"72,73 triệu/m²"
06-07-2020,75 m²,6 m,12 m,140 triệu/m²
06-07-2020,42 m²,9 m,4 m,"84,52 triệu/m²"
06-07-2020,42 m²,10.5 m,4 m,"69,05 triệu/m²"
06-07-2020,65 m²,13 m,5 m,"93,08 triệu/m²"
06-07-2020,32 m²,3 m,11 m,"107,81 triệu/m²"
06-07-2020,40 m²,11 m,3 m,"111,25 triệu/m²"
06-07-2020,72 m²,9 m,8 m,68.750 đ/m²
06-07-2020,20 m²,4 m,5 m,"112,5 triệu/m²"
06-07-2020,36 m²,10 m,3 m,90 triệu/m²
06-07-2020,43 m²,10 m,4 m,"104,65 triệu/m²"
06-07-2020,40 m²,10 m,3 m,35 triệu/m²
06-07-2020,40 m²,12 m,3 m,"66,25 triệu/m²"
06-07-2020,33 m²,10 m,3.3 m,"81,82 triệu/m²"
06-07-2020,45 m²,10 m,4.5 m,80 triệu/m²
06-07-2020,20 m²,7 m,3 m,"82,5 triệu/m²"
06-07-2020,40 m²,14 m,3 m,70 triệu/m²
06-07-2020,35 m²,8 m,4 m,"74,29 triệu/m²"
06-07-2020,47 m²,12 m,4 m,"85,11 triệu/m²"
06-07-2020,45 m²,10.5 m,4 m,"71,11 triệu/m²"
06-07-2020,30 m²,10 m,3 m,"106,67 triệu/m²"
06-07-2020,72 m²,14 m,5 m,"72,22 triệu/m²"
06-07-2020,75 m²,13 m,6.5 m,280 triệu/m²
06-07-2020,34 m²,8 m,3 m,"64,71 triệu/m²"
06-07-2020,56 m²,11 m,5 m,"46,43 triệu/m²"
06-07-2020,25 m²,6 m,4 m,138 triệu/m²
06-07-2020,30 m²,8 m,3 m,"78,33 triệu/m²"
06-07-2020,66 m²,14 m,6 m,"3,64 triệu/m²"
06-07-2020,79 m²,15 m,4 m,"49,87 triệu/m²"
06-07-2020,30 m²,6 m,5 m,"108,33 triệu/m²"
06-07-2020,36 m²,12 m,3.5 m,"72,22 triệu/m²"
06-07-2020,34 m²,8.5 m,4 m,50 triệu/m²
06-07-2020,40 m²,10 m,4 m,"66,25 triệu/m²"
06-07-2020,162 m²,18 m,9 m,"55,56 triệu/m²"
06-07-2020,70 m²,8 m,8 m,"71,14 triệu/m²"
06-07-2020,40 m²,8 m,5 m,100 triệu/m²
06-07-2020,37 m²,11 m,3.5 m,"210,81 triệu/m²"
06-07-2020,32 m²,6 m,5.1 m,"76,56 triệu/m²"
06-07-2020,47 m²,13 m,4 m,"134,04 triệu/m²"
06-07-2020,28 m²,7 m,4 m,"103,57 triệu/m²"
06-07-2020,46 m²,10 m,4 m,"65,22 triệu/m²"
06-07-2020,60 m²,12 m,5 m,100 triệu/m²
06-07-2020,37 m²,9 m,4 m,"70,27 triệu/m²"
06-07-2020,108 m²,13 m,8 m,"155,56 triệu/m²"
06-07-2020,40 m²,10 m,4 m,75 triệu/m²
06-07-2020,100 m²,15 m,7 m,115 triệu/m²
06-07-2020,47 m²,11 m,4 m,"92,55 triệu/m²"
06-07-2020,50 m²,11 m,4 m,114 triệu/m²
06-07-2020,35 m²,8.8 m,4 m,72.857 đ/m²
06-07-2020,40 m²,10 m,4 m,"68,75 triệu/m²"
06-07-2020,45 m²,11 m,4.1 m,"86,67 triệu/m²"
06-07-2020,81 m²,20 m,4 m,888.888 đ/m²
06-07-2020,35 m²,8 m,4 m,"71,43 triệu/m²"
06-07-2020,50 m²,8 m,6.5 m,124 triệu/m²
06-07-2020,50 m²,10 m,5 m,61 triệu/m²
06-07-2020,65 m²,12 m,4 m,56.923 đ/m²
06-07-2020,40 m²,10 m,4 m,140.000 đ/m²
06-07-2020,39 m²,7 m,5 m,"143,59 triệu/m²"
06-07-2020,55 m²,11 m,5 m,"218,18 triệu/m²"
06-07-2020,200 m²,11 m,8 m,"15,5 triệu/m²"
06-07-2020,45 m²,11 m,3 m,"58,89 triệu/m²"
06-07-2020,19 m²,6 m,3 m,"86,84 triệu/m²"
06-07-2020,39 m²,9.5 m,4 m,"117,95 triệu/m²"
06-07-2020,19 m²,6.3 m,3 m,"86,84 triệu/m²"
06-07-2020,300 m²,30 m,10 m,70 triệu/m²
06-07-2020,54 m²,11 m,5 m,"92,59 triệu/m²"
06-07-2020,60 m²,9 m,6 m,145 triệu/m²
06-07-2020,27 m²,5 m,5 m,"107,41 triệu/m²"
06-07-2020,3 m²,9 m,4.5 m,"1,033333333 tỷ/m²"
06-07-2020,135 m²,13 m,11 m,"118,52 triệu/m²"
06-07-2020,37 m²,9 m,4 m,"124,32 triệu/m²"
06-07-2020,20 m²,4 m,5 m,"112,5 triệu/m²"
06-07-2020,61 m²,16 m,3 m,"57,38 triệu/m²"
06-07-2020,25 m²,6 m,4 m,100 triệu/m²
06-07-2020,90 m²,8 m,11 m,"155,56 triệu/m²"
06-07-2020,85 m²,7 m,13 m,"123,53 triệu/m²"
06-07-2020,374 m²,37 m,10 m,"748,66 triệu/m²"
06-07-2020,65 m²,13 m,5 m,100 triệu/m²
06-07-2020,78 m²,15 m,5 m,"69,23 triệu/m²"
06-07-2020,55 m²,13 m,4 m,"101,82 triệu/m²"
06-07-2020,45 m²,10 m,4 m,"102,22 triệu/m²"
06-07-2020,90 m²,22 m,4 m,60 triệu/m²
06-07-2020,35 m²,8 m,4 m,"221,43 triệu/m²"
06-07-2020,55 m²,13 m,4 m,"123,64 triệu/m²"
06-07-2020,36 m²,10 m,3 m,"205,56 triệu/m²"
06-07-2020,35 m²,7 m,5 m,"102,86 triệu/m²"
06-07-2020,53 m²,11 m,5 m,"156,6 triệu/m²"
06-07-2020,41 m²,40 m,4 m,"112,2 triệu/m²"
06-07-2020,48 m²,12 m,4 m,"77,29 triệu/m²"
06-07-2020,40 m²,8 m,5 m,325 triệu/m²
06-07-2020,48 m²,12 m,4 m,"66,67 triệu/m²"
06-07-2020,30 m²,8 m,3 m,90 triệu/m²
06-07-2020,100 m²,15 m,5 m,30 triệu/m²
06-07-2020,44 m²,9 m,5 m,"81,82 triệu/m²"
06-07-2020,31 m²,8 m,4 m,"98,39 triệu/m²"
06-07-2020,55 m²,13 m,4 m,"107,27 triệu/m²"
06-07-2020,23 m²,7 m,3 m,"586,96 triệu/m²"
06-07-2020,27 m²,75 m,40 m,"114,81 triệu/m²"
06-07-2020,43 m²,6 m,7 m,"67,44 triệu/m²"
06-07-2020,55 m²,10 m,4 m,72 triệu/m²
06-07-2020,62 m²,11 m,6 m,"177,42 triệu/m²"
06-07-2020,31 m²,9 m,3 m,"96,13 triệu/m²"
06-07-2020,38 m²,76 m,50 m,"85,53 triệu/m²"
06-07-2020,63 m²,12 m,5 m,"71,43 triệu/m²"
06-07-2020,38 m²,7 m,5 m,"85,53 triệu/m²"
06-07-2020,36 m²,9 m,3 m,"51,39 triệu/m²"
06-07-2020,40 m²,10 m,4 m,75 triệu/m²
06-07-2020,51 m²,13 m,4 m,"80,39 triệu/m²"
06-07-2020,15 m²,5 m,3 m,"58,67 triệu/m²"
06-07-2020,35 m²,11 m,3 m,"70,86 triệu/m²"
06-07-2020,52 m²,10 m,4 m,"151,92 triệu/m²"
06-07-2020,34 m²,11 m,3 m,"92,65 triệu/m²"
06-07-2020,70 m²,14 m,5 m,"92,86 triệu/m²"
06-07-2020,34 m²,10 m,3 m,"64,71 triệu/m²"
06-07-2020,50 m²,15 m,3 m,70 triệu/m²
06-07-2020,43 m²,12 m,3 m,"93,02 triệu/m²"
06-07-2020,34 m²,11 m,3.2 m,"92,65 triệu/m²"
06-07-2020,33 m²,8 m,4 m,"39,39 triệu/m²"
06-07-2020,45 m²,9 m,5 m,130 triệu/m²
06-07-2020,120 m²,12 m,10 m,"66,67 triệu/m²"
06-07-2020,32 m²,10 m,3 m,"56,25 triệu/m²"
06-07-2020,38 m²,10 m,4 m,"73,68 triệu/m²"
06-07-2020,81 m²,20 m,4 m,"209,88 triệu/m²"
06-07-2020,110 m²,19 m,6 m,"74,55 triệu/m²"
06-07-2020,35 m²,7 m,5 m,"41,43 triệu/m²"
06-07-2020,50 m²,13 m,3 m,56 triệu/m²
06-07-2020,82 m²,6 m,4 m,"107,32 triệu/m²"
06-07-2020,38 m²,4 m,3 m,"92,11 triệu/m²"
06-07-2020,35 m²,5 m,6 m,"88,57 triệu/m²"
06-07-2020,42 m²,10 m,3 m,"214,29 triệu/m²"
06-07-2020,38 m²,8 m,5 m,"92,11 triệu/m²"
06-07-2020,52 m²,12 m,4.5 m,"96,15 triệu/m²"
06-07-2020,36 m²,8 m,5 m,"113,89 triệu/m²"
06-07-2020,45 m²,10 m,5 m,"128,89 triệu/m²"
06-07-2020,33 m²,9 m,3 m,"106,06 triệu/m²"
06-07-2020,70 m²,16 m,15 m,"385,71 triệu/m²"
06-07-2020,52 m²,10 m,5 m,"82,69 triệu/m²"
06-07-2020,50 m²,10 m,5 m,"59,6 triệu/m²"
06-07-2020,32 m²,10 m,3.2 m,"96,88 triệu/m²"
06-07-2020,60 m²,16 m,385 m,105 triệu/m²
06-07-2020,44 m²,11 m,4 m,"88,64 triệu/m²"
06-07-2020,38 m²,8 m,5 m,"36,84 triệu/m²"
06-07-2020,35 m²,7 m,5 m,"94,29 triệu/m²"
06-07-2020,38 m²,10 m,4 m,"45,53 triệu/m²"
06-07-2020,38 m²,12 m,3 m,"72,37 triệu/m²"
06-07-2020,45 m²,14 m,4 m,"91,11 triệu/m²"
06-07-2020,38 m²,9.5 m,4 m,"123,68 triệu/m²"
06-07-2020,63 m²,5 m,13 m,"174,6 triệu/m²"
06-07-2020,35 m²,10 m,4 m,"91,43 triệu/m²"
06-07-2020,62 m²,6 m,4 m,"67,74 triệu/m²"
06-07-2020,65 m²,12 m,5 m,"98,46 triệu/m²"
06-07-2020,56 m²,14 m,4 m,"58,93 triệu/m²"
06-07-2020,125 m²,12.5 m,10 m,360 triệu/m²
06-07-2020,50 m²,13 m,4 m,370 triệu/m²
06-07-2020,60 m²,13 m,4 m,"83,33 triệu/m²"
06-07-2020,47 m²,12 m,4 m,"85,11 triệu/m²"
06-07-2020,51 m²,11 m,5 m,490.196 đ/m²
06-07-2020,129 m²,20 m,57 m,"73,64 triệu/m²"
06-07-2020,60 m²,9 m,7 m,"58,33 triệu/m²"
06-07-2020,38 m²,9.5 m,4 m,"126,32 triệu/m²"
06-07-2020,30 m²,5 m,5 m,140 triệu/m²
06-07-2020,25 m²,6 m,4 m,68 triệu/m²
06-07-2020,192 m²,23 m,6 m,"16,91 triệu/m²"
06-07-2020,70 m²,17 m,15 m,"385,71 triệu/m²"
06-07-2020,45 m²,11 m,4 m,"55,56 triệu/m²"
06-07-2020,30 m²,10 m,3 m,45 triệu/m²
06-07-2020,60 m²,12 m,5 m,105 triệu/m²
06-07-2020,65 m²,16 m,4 m,"53,85 triệu/m²"
06-07-2020,32 m²,8 m,4 m,"73,44 triệu/m²"
06-07-2020,80 m²,15 m,5 m,"156,25 triệu/m²"
06-07-2020,70 m²,18 m,3.8 m,"85,71 triệu/m²"
06-07-2020,30 m²,8 m,4 m,"163,33 triệu/m²"
06-07-2020,37 m²,9 m,4 m,"113,51 triệu/m²"
06-07-2020,35 m²,7 m,5 m,"51,43 triệu/m²"
06-07-2020,53 m²,11 m,5 m,"107,55 triệu/m²"
06-07-2020,46 m²,12 m,4 m,"156,52 triệu/m²"
06-07-2020,33 m²,10 m,3.3 m,"98,48 triệu/m²"
06-07-2020,50 m²,14 m,35 m,29 triệu/m²
06-07-2020,25 m²,8 m,3 m,62 triệu/m²
06-07-2020,35 m²,7 m,4 m,"51,43 triệu/m²"
06-07-2020,37 m²,9 m,4 m,"74,32 triệu/m²"
06-07-2020,40 m²,10 m,4 m,"62,5 triệu/m²"
06-07-2020,60 m²,15 m,3 m,"291,67 triệu/m²"
06-07-2020,37 m²,9 m,4 m,"68,92 triệu/m²"
06-07-2020,45 m²,11 m,4 m,"111,11 triệu/m²"
06-07-2020,39 m²,10 m,3 m,"101,28 triệu/m²"
06-07-2020,33 m²,9 m,4 m,"104,55 triệu/m²"
06-07-2020,78 m²,15.6 m,5 m,"94,87 triệu/m²"
06-07-2020,70 m²,17 m,4 m,"107,14 triệu/m²"
06-07-2020,40 m²,10 m,4 m,85 triệu/m²
06-07-2020,20 m²,5 m,4 m,100 triệu/m²
06-07-2020,98 m²,17 m,6 m,"82,65 triệu/m²"
06-07-2020,35 m²,10 m,3 m,"145,71 triệu/m²"
06-07-2020,50 m²,12 m,4 m,104 triệu/m²
06-07-2020,20 m²,5 m,4 m,"117,5 triệu/m²"
06-07-2020,42 m²,10 m,4 m,"121,43 triệu/m²"
06-07-2020,36 m²,8 m,4 m,"70,83 triệu/m²"
06-07-2020,30 m²,7 m,4 m,80 triệu/m²
06-07-2020,35 m²,10 m,3.5 m,"36,57 triệu/m²"
06-07-2020,45 m²,69 m,65 m,"75,56 triệu/m²"
06-07-2020,50 m²,10 m,5 m,36 triệu/m²
06-07-2020,150 m²,13 m,12 m,"323,33 triệu/m²"
06-07-2020,43 m²,11 m,4 m,"99,53 triệu/m²"
06-07-2020,46 m²,11 m,4 m,"134,78 triệu/m²"
06-07-2020,48 m²,11 m,4 m,125 triệu/m²
06-07-2020,34 m²,10 m,3 m,"85,29 triệu/m²"
06-07-2020,60 m²,15 m,4 m,45 triệu/m²
06-07-2020,50 m²,12 m,4 m,79 triệu/m²
06-07-2020,43 m²,123 m,345 m,"72,09 triệu/m²"
06-07-2020,42 m²,10 m,4 m,"107,14 triệu/m²"
06-07-2020,45 m²,9 m,5 m,"48,89 triệu/m²"
06-07-2020,60 m²,15 m,4 m,"55,83 triệu/m²"
